"pub_date","advances_sqkm","cot_sqkm","infils_sqkm","claims_sqkm","ua_cos_sqkm","flet_sqkm","presence_sqkm","claims_flet_sqkm","claims_presence_sqkm","ua_cos_claims_sqkm","flet_delta","flet_7day_avg","presence_delta","presence_7day_avg"
"2023-08-15","1339.54","106609.85","0.00","463.27","470.79","107949.39","107949.39","108412.66","108412.66","934.05","-0.93","-0.0357","-0.93","-0.0357"
"2023-08-16","1338.58","106609.85","0.00","470.87","464.14","107948.43","107948.43","108419.29","108419.29","935.01","-0.96","0.2600","-0.96","0.2600"
"2023-08-17","1338.45","106609.85","0.00","475.52","463.10","107948.31","107948.31","108423.82","108423.82","938.62","-0.12","0.2514","-0.12","0.2514"
"2023-08-18","1335.90","106609.85","0.00","473.88","467.29","107945.75","107945.75","108419.63","108419.63","941.17","-2.56","0.2457","-2.56","0.2457"
"2023-08-19","1335.59","106609.85","0.00","473.40","468.08","107945.44","107945.44","108418.84","108418.84","941.48","-0.31","0.6457","-0.31","0.6457"
"2023-08-20","1336.05","106609.85","0.00","473.48","469.23","107945.90","107945.90","108419.38","108419.38","942.72","0.46","0.7043","0.46","0.7043"
"2023-08-21","1337.57","106606.56","0.00","483.89","472.08","107944.13","107944.13","108428.01","108428.01","955.97","-1.77","-0.8843","-1.77","-0.8843"
"2023-08-22","1341.84","106606.56","0.00","479.39","472.30","107948.40","107948.40","108427.79","108427.79","951.69","4.27","-0.1414","4.27","-0.1414"
"2023-08-23","1336.84","106606.56","0.00","477.61","479.09","107943.39","107943.39","108421.00","108421.00","956.70","-5.01","-0.7200","-5.01","-0.7200"
"2023-08-24","1333.08","106606.56","0.00","477.95","482.51","107939.63","107939.63","108417.58","108417.58","960.46","-3.76","-1.2400","-3.76","-1.2400"
"2023-08-25","1347.30","106606.56","0.00","466.44","479.80","107953.86","107953.86","108420.30","108420.30","946.23","14.23","1.1586","14.23","1.1586"
"2023-08-26","1364.80","106587.08","0.00","466.44","481.78","107951.88","107951.88","108418.31","108418.31","948.22","-1.98","0.9200","-1.98","0.9200"
"2023-08-27","1366.16","106587.08","0.00","465.07","481.78","107953.24","107953.24","108418.31","108418.31","946.86","1.36","1.0486","1.36","1.0486"
"2023-08-28","1377.49","106572.20","0.00","465.07","485.33","107949.69","107949.69","108414.76","108414.76","950.41","-3.55","0.7943","-3.55","0.7943"
"2023-08-29","1377.36","106571.38","0.00","464.72","486.28","107948.73","107948.73","108413.46","108413.46","951.01","-0.96","0.0471","-0.96","0.0471"
"2023-08-30","1378.98","106569.37","0.00","465.35","486.05","107948.35","107948.35","108413.70","108413.70","951.39","-0.38","0.7086","-0.38","0.7086"
"2023-08-31","1381.64","106570.04","0.00","526.72","446.93","107951.68","107951.68","108478.40","108478.40","973.65","3.33","1.7214","3.33","1.7214"
"2023-09-01","1381.59","106570.04","0.00","526.71","446.99","107951.63","107951.63","108478.34","108478.34","973.71","-0.05","-0.3186","-0.05","-0.3186"
"2023-09-02","1389.80","106570.04","0.00","517.52","447.34","107959.84","107959.84","108477.36","108477.36","964.86","8.21","1.1371","8.21","1.1371"
"2023-09-03","1389.69","106570.04","0.00","517.33","447.64","107959.73","107959.73","108477.05","108477.05","964.97","-0.11","0.9271","-0.11","0.9271"
"2023-09-04","1386.03","106569.73","0.00","517.06","451.88","107955.76","107955.76","108472.82","108472.82","968.94","-3.97","0.8671","-3.97","0.8671"
"2023-09-05","1357.85","106598.45","0.00","515.56","452.84","107956.29","107956.29","108471.86","108471.86","968.40","0.53","1.0800","0.53","1.0800"
"2023-09-06","1357.79","106598.36","0.00","515.56","452.99","107956.14","107956.14","108471.70","108471.70","968.55","-0.15","1.1129","-0.15","1.1129"
"2023-09-07","1353.19","106598.22","0.00","515.53","457.75","107951.41","107951.41","108466.94","108466.94","973.28","-4.73","-0.0386","-4.73","-0.0386"
"2023-09-08","1352.93","106598.22","0.00","516.41","457.75","107951.16","107951.16","108467.56","108467.56","974.16","-0.25","-0.0671","-0.25","-0.0671"
"2023-09-09","1351.78","106598.22","0.00","517.10","458.22","107950.00","107950.00","108467.10","108467.10","975.31","-1.16","-1.4057","-1.16","-1.4057"
"2023-09-10","1349.35","106598.22","0.00","516.82","460.92","107947.57","107947.57","108464.40","108464.40","977.74","-2.43","-1.7371","-2.43","-1.7371"
"2023-09-11","1350.03","106598.22","0.00","516.14","460.92","107948.25","107948.25","108464.40","108464.40","977.07","0.68","-1.0729","0.68","-1.0729"
"2023-09-12","1350.02","106598.22","0.00","516.08","461.00","107948.25","107948.25","108464.32","108464.32","977.07","0.00","-1.1486","0.00","-1.1486"
"2023-09-13","1349.49","106598.22","0.00","516.08","461.53","107947.72","107947.72","108463.79","108463.79","977.60","-0.53","-1.2029","-0.53","-1.2029"
"2023-09-14","1353.30","106598.22","0.00","511.64","461.61","107951.52","107951.52","108463.16","108463.16","973.25","3.80","0.0157","3.80","0.0157"
"2023-09-15","1352.89","106598.22","0.00","510.85","462.81","107951.11","107951.11","108461.96","108461.96","973.67","-0.41","-0.0071","-0.41","-0.0071"
"2023-09-16","1351.42","106597.90","0.00","510.63","464.82","107949.32","107949.32","108459.95","108459.95","975.45","-1.79","-0.0971","-1.79","-0.0971"
"2023-09-17","1351.16","106597.90","0.00","510.62","465.92","107949.06","107949.06","108459.68","108459.68","976.55","-0.26","0.2129","-0.26","0.2129"
"2023-09-18","1350.18","106597.90","0.00","519.80","467.08","107948.08","107948.08","108467.88","108467.88","986.89","-0.98","-0.0243","-0.98","-0.0243"
"2023-09-19","1347.87","106597.67","0.00","519.81","469.61","107945.54","107945.54","108465.35","108465.35","989.43","-2.54","-0.3871","-2.54","-0.3871"
"2023-09-20","1349.46","106596.08","0.00","519.81","469.61","107945.54","107945.54","108465.35","108465.35","989.43","0.00","-0.3114","0.00","-0.3114"
"2023-09-21","1348.16","106596.08","0.00","520.60","470.12","107944.24","107944.24","108464.84","108464.84","990.73","-1.30","-1.0400","-1.30","-1.0400"
"2023-09-22","1353.43","106586.14","0.00","520.60","474.78","107939.58","107939.58","108460.18","108460.18","995.39","-4.66","-1.6471","-4.66","-1.6471"
"2023-09-23","1350.16","106586.14","0.00","516.11","478.05","107936.31","107936.31","108452.42","108452.42","994.17","-3.27","-1.8586","-3.27","-1.8586"
"2023-09-24","1352.88","106583.34","0.00","519.94","478.14","107936.22","107936.22","108456.16","108456.16","998.08","-0.09","-1.8343","-0.09","-1.8343"
"2023-09-25","1352.88","106583.34","0.00","519.30","478.14","107936.22","107936.22","108455.52","108455.52","997.44","0.00","-1.6943","0.00","-1.6943"
"2023-09-26","1354.65","106583.34","0.00","518.80","478.14","107937.99","107937.99","108456.80","108456.80","996.94","1.77","-1.0786","1.77","-1.0786"
"2023-09-27","1370.54","106579.08","0.00","506.97","478.36","107949.61","107949.61","108456.58","108456.58","985.33","11.62","0.5814","11.62","0.5814"
"2023-09-28","1370.54","106579.08","0.00","506.97","478.36","107949.61","107949.61","108456.58","108456.58","985.33","0.00","0.7671","0.00","0.7671"
"2023-09-29","1370.57","106579.08","0.00","506.97","478.33","107949.64","107949.64","108456.61","108456.61","985.29","0.03","1.4371","0.03","1.4371"
"2023-09-30","1371.13","106579.08","0.00","506.52","478.21","107950.20","107950.20","108456.73","108456.73","984.73","0.56","1.9843","0.56","1.9843"
"2023-10-01","1371.25","106579.08","0.00","506.12","478.49","107950.32","107950.32","108456.45","108456.45","984.61","0.12","2.0143","0.12","2.0143"
"2023-10-02","1371.05","106579.08","0.00","506.12","478.69","107950.12","107950.12","108456.24","108456.24","984.82","-0.20","1.9857","-0.20","1.9857"
"2023-10-03","1371.30","106579.08","0.00","506.97","477.59","107950.38","107950.38","108457.34","108457.34","984.56","0.26","1.7700","0.26","1.7700"
"2023-10-04","1371.42","106579.08","0.00","506.79","477.65","107950.50","107950.50","108457.29","108457.29","984.44","0.12","0.1271","0.12","0.1271"
"2023-10-05","1371.42","106579.08","0.00","506.79","477.65","107950.50","107950.50","108457.29","108457.29","984.44","0.00","0.1271","0.00","0.1271"
"2023-10-06","1371.53","106579.08","0.00","506.55","477.78","107950.61","107950.61","108457.15","108457.15","984.33","0.11","0.1386","0.11","0.1386"
"2023-10-07","1371.53","106579.08","0.00","506.55","477.78","107950.61","107950.61","108457.15","108457.15","984.33","0.00","0.0586","0.00","0.0586"
"2023-10-08","1371.35","106580.53","0.00","504.91","478.14","107951.88","107951.88","108456.79","108456.79","983.06","1.27","0.2229","1.27","0.2229"
"2023-10-09","1375.46","106580.53","0.00","487.54","478.15","107955.98","107955.98","108443.52","108443.52","965.68","4.10","0.8371","4.10","0.8371"
"2023-10-10","1375.44","106580.53","0.00","495.70","475.90","107955.97","107955.97","108451.67","108451.67","971.60","-0.01","0.7986","-0.01","0.7986"
"2023-10-11","1378.13","106580.53","0.00","492.16","476.93","107958.66","107958.66","108450.82","108450.82","969.09","2.69","1.1657","2.69","1.1657"
"2023-10-12","1384.52","106580.53","0.00","492.92","475.44","107965.05","107965.05","108457.96","108457.96","968.36","6.39","2.0786","6.39","2.0786"
"2023-10-13","1385.54","106580.53","0.00","492.91","474.43","107966.07","107966.07","108458.98","108458.98","967.34","1.02","2.2086","1.02","2.2086"
"2023-10-14","1386.25","106580.53","0.00","492.05","474.47","107966.78","107966.78","108458.83","108458.83","966.52","0.71","2.3100","0.71","2.3100"
"2023-10-15","1386.85","106580.53","0.00","491.95","473.98","107967.38","107967.38","108459.32","108459.32","965.92","0.60","2.2143","0.60","2.2143"
"2023-10-16","1369.25","106598.83","0.00","491.93","473.96","107968.08","107968.08","108460.01","108460.01","965.89","0.70","1.7286","0.70","1.7286"
"2023-10-17","1369.83","106598.83","0.00","491.30","475.38","107968.66","107968.66","108459.96","108459.96","966.68","0.58","1.8129","0.58","1.8129"
"2023-10-18","1365.35","106598.12","0.00","447.43","524.47","107963.46","107963.46","108410.89","108410.89","971.90","-5.20","0.6857","-5.20","0.6857"
"2023-10-19","1374.19","106590.64","0.00","448.87","522.02","107964.82","107964.82","108413.69","108413.69","970.89","1.36","-0.0329","1.36","-0.0329"
"2023-10-20","1374.60","106590.64","0.00","448.95","522.00","107965.23","107965.23","108414.18","108414.18","970.95","0.41","-0.1200","0.41","-0.1200"
"2023-10-21","1372.02","106583.39","0.00","459.13","521.85","107955.40","107955.40","108414.53","108414.53","980.98","-9.83","-1.6257","-9.83","-1.6257"
"2023-10-22","1384.06","106583.39","0.00","449.34","521.85","107967.44","107967.44","108416.78","108416.78","971.19","12.04","0.0086","12.04","0.0086"
"2023-10-23","1388.14","106579.88","0.00","446.97","524.12","107968.01","107968.01","108414.98","108414.98","971.09","0.57","-0.0100","0.57","-0.0100"
"2023-10-24","1391.85","106579.88","0.00","448.92","523.02","107971.72","107971.72","108420.64","108420.64","971.94","3.71","0.4371","3.71","0.4371"
"2023-10-25","1408.63","106579.88","0.00","432.02","523.15","107988.50","107988.50","108420.52","108420.52","955.16","16.78","3.5771","16.78","3.5771"
"2023-10-26","1408.72","106579.88","0.00","431.52","523.80","107988.59","107988.59","108420.11","108420.11","955.32","0.09","3.3957","0.09","3.3957"
"2023-10-27","1406.05","106583.34","0.00","431.07","523.57","107989.38","107989.38","108420.45","108420.45","954.64","0.79","3.4500","0.79","3.4500"
"2023-10-28","1408.42","106583.34","0.00","428.69","523.57","107991.76","107991.76","108420.45","108420.45","952.26","2.38","5.1943","2.38","5.1943"
"2023-10-29","1408.82","106583.34","0.00","425.75","525.74","107992.16","107992.16","108417.90","108417.90","951.48","0.40","3.5314","0.40","3.5314"
"2023-10-30","1384.41","106606.88","0.00","424.29","527.29","107991.16","107991.16","108415.45","108415.45","951.57","-1.00","3.3071","-1.00","3.3071"
"2023-10-31","1385.46","106606.88","0.00","423.35","527.17","107992.21","107992.21","108415.56","108415.56","950.53","1.05","2.9271","1.05","2.9271"
"2023-11-01","1385.80","106606.88","0.00","422.16","527.48","107992.55","107992.55","108414.71","108414.71","949.64","0.34","0.5786","0.34","0.5786"
"2023-11-02","1386.80","106606.88","0.00","432.97","521.31","107993.55","107993.55","108426.52","108426.52","954.28","1.00","0.7086","1.00","0.7086"
"2023-11-03","1387.03","106606.88","0.00","435.02","521.31","107993.78","107993.78","108428.80","108428.80","954.35","0.23","0.6286","0.23","0.6286"
"2023-11-04","1388.13","106606.88","0.00","434.33","520.94","107994.88","107994.88","108429.21","108429.21","953.29","1.10","0.4457","1.10","0.4457"
"2023-11-05","1390.76","106604.35","0.00","434.28","520.90","107994.98","107994.98","108429.25","108429.25","953.19","0.10","0.4029","0.10","0.4029"
"2023-11-06","1392.26","106604.35","0.00","433.44","518.92","107996.47","107996.47","108429.91","108429.91","952.36","1.49","0.7586","1.49","0.7586"
"2023-11-07","1392.26","106604.35","0.00","433.44","518.92","107996.47","107996.47","108429.91","108429.91","952.36","0.00","0.6086","0.00","0.6086"
"2023-11-08","1392.45","106604.35","0.00","433.46","518.76","107996.67","107996.67","108430.12","108430.12","952.22","0.20","0.5886","0.20","0.5886"
"2023-11-09","1394.73","106602.45","0.00","437.53","515.26","107997.05","107997.05","108434.59","108434.59","952.80","0.38","0.5000","0.38","0.5000"
"2023-11-10","1398.42","106602.45","0.00","434.85","514.97","108000.75","108000.75","108435.60","108435.60","949.82","3.70","0.9957","3.70","0.9957"
"2023-11-11","1398.93","106602.45","0.00","434.08","515.29","108001.26","108001.26","108435.33","108435.33","949.37","0.51","0.9114","0.51","0.9114"
"2023-11-12","1402.12","106602.45","0.00","429.10","516.10","108004.44","108004.44","108433.54","108433.54","945.20","3.18","1.3514","3.18","1.3514"
"2023-11-13","1410.70","106602.15","0.00","421.77","515.15","108012.72","108012.72","108434.49","108434.49","936.92","8.28","2.3214","8.28","2.3214"
"2023-11-14","1415.16","106601.61","0.00","420.11","512.89","108016.64","108016.64","108436.75","108436.75","933.00","3.92","2.8814","3.92","2.8814"
"2023-11-15","1416.75","106601.61","0.00","419.34","513.15","108018.35","108018.35","108437.69","108437.69","932.49","1.71","3.0971","1.71","3.0971"
"2023-11-16","1415.19","106601.61","0.00","419.29","515.08","108016.79","108016.79","108436.08","108436.08","934.37","-1.56","2.8200","-1.56","2.8200"
"2023-11-17","1415.58","106601.61","0.00","420.77","514.73","108017.18","108017.18","108437.95","108437.95","935.50","0.39","2.3471","0.39","2.3471"
"2023-11-18","1416.07","106601.61","0.00","420.63","514.73","108017.67","108017.67","108438.30","108438.30","935.36","0.49","2.3443","0.49","2.3443"
"2023-11-19","1415.66","106601.61","0.00","420.63","515.14","108017.26","108017.26","108437.89","108437.89","935.77","-0.41","1.8314","-0.41","1.8314"
"2023-11-20","1415.82","106601.00","0.00","421.16","515.14","108016.82","108016.82","108437.98","108437.98","936.30","-0.44","0.5857","-0.44","0.5857"
"2023-11-21","1415.85","106601.00","0.00","421.13","515.14","108016.85","108016.85","108437.98","108437.98","936.27","0.03","0.0300","0.03","0.0300"
"2023-11-22","1419.17","106601.00","0.00","417.82","515.14","108020.16","108020.16","108437.98","108437.98","932.96","3.31","0.2586","3.31","0.2586"
"2023-11-23","1418.77","106601.00","0.00","417.82","515.54","108019.77","108019.77","108437.58","108437.58","933.35","-0.39","0.4257","-0.39","0.4257"
"2023-11-24","1418.97","106601.00","0.00","417.58","515.57","108019.96","108019.96","108437.54","108437.54","933.16","0.19","0.3971","0.19","0.3971"
"2023-11-25","1420.07","106601.00","0.00","416.63","515.57","108021.07","108021.07","108437.70","108437.70","932.21","1.11","0.4857","1.11","0.4857"
"2023-11-26","1420.31","106601.00","0.00","416.55","515.54","108021.30","108021.30","108437.85","108437.85","932.09","0.23","0.5771","0.23","0.5771"
"2023-11-27","1420.18","106601.00","0.00","416.55","515.73","108021.18","108021.18","108437.73","108437.73","932.28","-0.12","0.6229","-0.12","0.6229"
"2023-11-28","1426.23","106601.00","0.00","410.65","515.73","108027.22","108027.22","108437.87","108437.87","926.38","6.04","1.4814","6.04","1.4814"
"2023-11-29","1426.23","106601.00","0.00","413.17","515.73","108027.22","108027.22","108440.39","108440.39","928.89","0.00","1.0086","0.00","1.0086"
"2023-11-30","1424.30","106601.00","0.00","415.02","517.01","108025.29","108025.29","108440.31","108440.31","932.02","-1.93","0.7886","-1.93","0.7886"
"2023-12-01","1431.52","106601.00","0.00","410.20","515.18","108032.51","108032.51","108442.71","108442.71","925.38","7.22","1.7929","7.22","1.7929"
"2023-12-02","1431.21","106601.00","0.00","423.37","515.47","108032.20","108032.20","108455.57","108455.57","938.84","-0.31","1.5900","-0.31","1.5900"
"2023-12-03","1431.59","106601.00","0.00","422.85","515.61","108032.59","108032.59","108455.44","108455.44","938.46","0.39","1.6129","0.39","1.6129"
